area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district,district_encoded,price_standardized,building_age
58,1396,1,1,1,1,1500000000,2,اندیشه (شهر زیبا),33,-0.7827062971552777,7
68,1403,2,1,1,1,1650000000,2,اندیشه (شهر زیبا),33,-0.7723502586378526,0
68,1382,2,1,1,1,6500000000,25,شهرک پرواز,169,-0.43750501324110586,21
138,1397,3,1,1,1,18800000000,25,پونک,254,0.41169014518775704,6
105,1400,2,1,1,1,14000000000,25,سازمان برنامه,121,0.08029691263015201,3
100,1392,2,1,1,1,14000000000,25,پاسداران,250,0.08029691263015201,11
115,1403,2,1,1,1,10580000000,1111,هوانیروز,243,-0.15582076556714156,0
69,1398,2,1,1,1,5800000000,2,جیحون,76,-0.4858331929890899,5
97,1388,2,1,1,1,13000000000,55,شاهین,141,0.011256655847317635,15
123,1402,3,1,1,1,19000000000,55,سیدخندان,135,0.4254981965443239,1
100,1403,2,1,1,1,19100000000,510,پونک,254,0.4324022222226073,0
80,1390,2,1,1,1,11300000000,4,سعادت‌آباد,127,-0.10611178068350081,13
92,1388,2,1,1,1,9300000000,24,کوی فردوس,265,-0.24419229424916958,15
89,1395,2,1,1,1,10060000000,2,جنت‌آباد جنوبی,68,-0.19172169909421544,8
118,1403,2,1,1,1,16000000000,1111,پاسداران,250,0.21837742619582076,0
104,1401,2,1,1,1,7800000000,56,ابوذر (منطقه ۱۵),11,-0.34775267942342114,2
60,1380,1,0,1,1,4250000000,14,صفا,184,-0.5928455910024831,23
50,1398,1,1,1,1,3900000000,44,بریانک,43,-0.6170096808764752,5
100,1371,2,0,1,1,6100000000,13,استاد معین,18,-0.4651211159542396,32
77,1379,1,0,0,1,4200000000,44,آذربایجان,3,-0.5962976038416249,24
80,1397,2,1,1,1,2800000000,13,گمرک,273,-0.6929539633375931,6
76,1399,2,1,1,1,6000000000,25,آذربایجان,3,-0.472025141632523,4
70,1387,2,1,1,1,8400000000,46,شهرک نفت (منطقه ۵),167,-0.3063285253537205,16
51,1386,1,0,1,1,3350000000,14,زنجان,117,-0.6549818221070342,17
88,1390,2,1,1,1,10500000000,15,پونک,254,-0.1613439861097683,13
60,1370,1,1,1,0,7500000000,4,جردن,62,-0.3684647564582714,33
58,1380,1,0,0,1,4070000000,4,نارمک,227,-0.6052728372233934,23
47,1391,1,0,1,0,3000000000,44,مهرآباد جنوبی,219,-0.6791459119810261,12
92,1385,2,1,0,1,9850000000,1,هروی,240,-0.20622015301861066,18
115,1403,3,1,1,1,16600000000,36,مرزداران,214,0.2598015802655214,0
77,1403,2,1,1,1,7500000000,612,شهرک نفت (منطقه ۵),167,-0.3684647564582714,0
220,1388,3,1,1,1,25000000000,45,ظفر,189,0.8397397372413302,15
72,1395,1,1,1,1,3750000000,35,خلیج فارس,91,-0.6273657193939004,8
130,1388,3,1,1,1,17200000000,1,پونک,254,0.30122573433522204,15
54,1386,1,1,1,1,6800000000,3,مرزداران,214,-0.4167929362062555,17
172,1385,3,1,1,1,32000000000,1,ولنجک,247,1.323021534721171,18
85,1383,2,0,0,1,7590000000,1,شهران شمالی,151,-0.36225113334781633,20
132,1397,3,1,1,1,20500000000,3,پونک,254,0.5290585817185754,6
74,1389,2,1,1,1,10550000000,44,پونک,254,-0.1578919732706266,14
70,1398,2,0,1,1,2800000000,1,شهر زیبا,148,-0.6929539633375931,5
67,1388,2,1,1,1,6750000000,25,شهرک پرواز,169,-0.4202449490453972,15
119,1403,2,1,1,1,6100000000,8,شهرک راه‌آهن,157,-0.4651211159542396,0
61,1396,1,1,0,1,4300000000,55,استاد معین,18,-0.5893935781633415,7
60,1397,2,1,1,1,8100000000,35,فاطمی,193,-0.3270406023885708,6
230,1384,4,1,1,1,62000000000,35,زعفرانیه,115,3.3942292382062025,19
44,1388,1,0,1,1,3450000000,13,استاد معین,18,-0.6480777964287507,15
207,1384,3,1,1,1,34000000000,4,میرداماد,224,1.4611020482868398,19
60,1398,1,1,1,1,2000000000,4,شهر زیبا,148,-0.7481861687638606,5
63,1388,1,1,0,1,3150000000,3,آبشار,0,-0.668789873463601,15
91,1398,2,1,1,1,14500000000,4,گیشا (کوی نصر),274,0.1148170410215692,5
110,1400,3,1,1,1,8250000000,36,تهرانپارس شرقی,54,-0.3166845638711457,3
81,1402,2,1,1,0,6075000000,35,شیوا,181,-0.46684712237381043,1
77,1394,2,1,1,1,8500000000,35,شهر زیبا,148,-0.29942449967543705,9
115,1403,2,1,1,1,13570000000,35,جنت‌آباد مرکزی,70,0.05060960221353323,0
86,1400,2,1,1,1,16600000000,55,گیشا (کوی نصر),274,0.2598015802655214,3
70,1388,2,1,1,1,7500000000,25,باغ فیض,42,-0.3684647564582714,15
110,1401,2,1,1,1,11500000000,56,جنت‌آباد مرکزی,70,-0.09230372932693394,2
90,1385,4,1,1,1,9000000000,15,فاطمی,193,-0.2649043712840199,18
53,1396,1,1,0,1,4990000000,14,تهرانپارس غربی,55,-0.5417558009831858,7
125,1402,2,1,1,1,14500000000,45,جنت‌آباد جنوبی,68,0.1148170410215692,1
250,1402,3,1,1,1,99000000000,5,زعفرانیه,115,5.948718739171074,1
225,1399,4,1,1,1,50000000000,4,میرداماد,224,2.5657461568121898,4
130,1401,2,1,1,1,7900000000,1,دریاچه شهدای خلیج فارس,105,-0.3408486537451377,2
115,1403,2,1,1,1,16100000000,35,پونک,254,0.2252814518741042,0
42,1382,1,0,0,1,2300000000,34,سلسبیل,129,-0.7274740917290102,21
62,1388,2,0,0,1,4200000000,34,حافظیه,77,-0.5962976038416249,15
57,1389,1,0,1,1,3400000000,14,جیحون,76,-0.6515298092678924,14
70,1375,1,0,1,1,8300000000,23,گیشا (کوی نصر),274,-0.3132325510320039,28
69,1391,2,1,1,1,4600000000,24,جیحون,76,-0.5686815011284911,12
83,1388,2,0,1,1,4350000000,24,سلسبیل,129,-0.5859415653241997,15
70,1386,2,0,0,1,5300000000,3,سازمان برنامه,121,-0.520353321380507,17
155,1395,3,1,1,1,25800000000,55,آجودانیه,2,0.8949719426675977,8
71,1375,2,0,1,1,6900000000,44,پونک,254,-0.4098889105279721,28
70,1402,1,1,1,1,8700000000,3,پونک,254,-0.2856164483188702,1
91,1397,2,1,1,1,3350000000,3,اندیشه (شهر زیبا),33,-0.6549818221070342,6
58,1382,1,0,1,1,3700000000,24,جیحون,76,-0.630817732233042,21
126,1403,2,1,1,1,4000000000,3,شهر زیبا,148,-0.6101056551981918,0
105,1393,2,1,1,1,17500000000,1,میرداماد,224,0.3219378113700723,10
67,1397,1,1,0,1,3350000000,25,گمرک,273,-0.6549818221070342,6
120,1403,3,1,1,1,4200000000,1417,شریف,143,-0.5962976038416249,0
90,1395,2,1,1,1,11000000000,2,جنت‌آباد جنوبی,68,-0.1268238577183511,8
56,1401,1,1,1,1,2720000000,3,آذربایجان,3,-0.6984771838802197,2
132,1402,3,1,1,1,26900000000,35,شهرک غرب,162,0.9709162251287156,1
250,1399,3,1,1,1,50000000000,4,پاسداران,250,2.5657461568121898,4
101,1387,2,1,1,1,13700000000,3,عباس‌آباد,191,0.0595848355953017,16
190,1394,3,1,1,1,38000000000,55,پاسداران,250,1.7372630754181773,9
140,1385,3,1,1,1,18400000000,2,اراج,14,0.3840740424746233,18
75,1385,2,1,0,1,6000000000,44,دانشگاه علم و صنعت,96,-0.472025141632523,18
220,1403,3,1,1,1,130000000000,5,سعادت‌آباد,127,8.08896669943894,0
110,1403,2,1,1,1,7000000000,7,سعادت‌آباد,127,-0.40298488484968864,0
116,1401,2,1,1,1,11600000000,15,مجیدآباد,209,-0.0853997036486505,2
60,1403,1,1,1,1,7200000000,14,کاظم‌آباد,259,-0.38917683349312177,0
43,1383,1,0,0,0,1935000000,38,شهرک ولیعصر,168,-0.7526737854547447,20
102,1388,2,1,1,1,10300000000,3,کوی فردوس,265,-0.1751520374663352,15
55,1398,1,1,1,1,7800000000,25,کوی مهران,266,-0.34775267942342114,5
91,1403,2,1,1,1,2860000000,1721,دریاچه شهدای خلیج فارس,105,-0.6888115479306229,0
91,1392,2,1,1,1,12200000000,4,شهرک نفت (منطقه ۱),166,-0.04397554957894987,11
155,1402,3,1,1,1,40000000000,25,پاسداران,250,1.875343588983846,1
52,1392,1,1,1,1,3300000000,44,جی,75,-0.6584338349461758,11
80,1382,2,1,0,1,7200000000,14,جنت‌آباد جنوبی,68,-0.38917683349312177,21
60,1399,1,1,0,1,1850000000,2,مبارک‌آباد بهشتی,208,-0.7585422072812857,4
124,1390,2,1,1,1,22400000000,15,قیطریه,205,0.6602350696059608,13
155,1401,3,1,1,1,40000000000,25,پاسداران,250,1.875343588983846,2
76,1382,2,0,0,0,3850000000,34,جیحون,76,-0.620461693715617,21
84,1402,2,1,1,1,7890000000,45,تهران‌سر,56,-0.34153905631296605,1
108,1378,2,0,1,1,9700000000,14,ستارخان,123,-0.21657619153603583,25
140,1384,3,1,1,1,19000000000,4,پاسداران,250,0.4254981965443239,19
175,1402,3,1,1,1,45000000000,25,پاسداران,250,2.2205448728980177,1
66,1390,2,0,1,1,2900000000,24,مقدم,217,-0.6860499376593095,13
250,1401,3,1,1,1,100000000000,710,پاسداران,250,6.017758995953908,2
77,1386,2,1,1,1,12700000000,3,اختیاریه,13,-0.009455421187532679,17
48,1391,1,0,1,1,3900000000,44,نارمک,227,-0.6170096808764752,12
55,1403,1,1,0,1,4100000000,24,نظام‌آباد,233,-0.6032016295199083,0
105,1399,2,1,1,1,9500000000,33,شریف,143,-0.2303842428926027,4
102,1397,2,1,1,1,8670000000,1,تهران‌سر,56,-0.28768765602235524,6
112,1384,2,0,1,1,8500000000,34,اباذر,9,-0.29942449967543705,19
60,1384,1,0,1,1,4650000000,34,جنت‌آباد جنوبی,68,-0.5652294882893494,19
67,1388,2,0,1,1,6000000000,34,جمال‌زاده,66,-0.472025141632523,15
130,1380,3,0,1,1,13000000000,14,صادقیه,183,0.011256655847317635,23
135,1387,3,1,1,1,20900000000,2,سعادت‌آباد,127,0.5566746844317092,16
40,1387,1,0,0,0,2000000000,1,گمرک,273,-0.7481861687638606,16
90,1400,2,1,1,1,7060000000,16,سبلان,122,-0.39884246944271856,3
69,1399,2,1,1,1,2180000000,3,مبارک‌آباد بهشتی,208,-0.7357589225429504,4
144,1393,3,1,1,1,11808000000,1212,شریف,143,-0.07103933023782094,10
65,1392,1,1,1,1,4000000000,44,فیروزآبادی,198,-0.6101056551981918,11
100,1382,2,0,0,1,7000000000,34,توحید,59,-0.40298488484968864,21
73,1400,2,1,1,1,1850000000,2,اندیشه (شهر زیبا),33,-0.7585422072812857,3
95,1395,2,1,1,1,6220000000,67,مهرآباد جنوبی,219,-0.45683628514029945,8
150,1403,3,1,1,1,30000000000,25,پونک,254,1.184941021155502,0
130,1403,3,1,1,1,22600000000,66,پونک,254,0.6740431209625277,0
62,1380,2,0,0,1,3080000000,14,سلسبیل,129,-0.6736226914383994,23
53,1380,2,0,1,1,3540000000,23,سلسبیل,129,-0.6418641733182956,23
103,1387,2,1,1,1,8300000000,2,سازمان برنامه,121,-0.3132325510320039,16
140,1385,3,1,1,1,17500000000,25,گیشا (کوی نصر),274,0.3219378113700723,18
60,1390,1,1,1,1,8500000000,55,پونک,254,-0.29942449967543705,13
155,1402,3,1,1,1,25000000000,45,دزاشیب,106,0.8397397372413302,1
55,1385,1,0,0,1,3250000000,44,شیخ هادی,179,-0.6618858477853176,18
40,1384,1,0,0,1,2400000000,2,شبیری,142,-0.7205700660507268,19
200,1395,3,1,1,1,61000000000,5,فرمانیه,196,3.325188981423368,8
120,1389,2,1,1,1,19000000000,5,میرداماد,224,0.4254981965443239,14
193,1389,3,1,1,1,42000000000,4,آجودانیه,2,2.0134241025495148,14
92,1383,2,0,1,1,6900000000,24,دانشگاه شریف,95,-0.4098889105279721,20
110,1403,2,1,1,1,10500000000,25,شادمهر,138,-0.1613439861097683,0
37,1383,1,0,0,0,1700000000,1,جوادیه,72,-0.7688982457987108,20
92,1403,2,1,1,1,19320000000,66,آسمان,5,0.4475910787148309,0
200,1387,4,1,1,1,35500000000,99,پاسداران,250,1.5646624334610912,16
75,1394,2,0,1,1,5900000000,2,سرو آزاد,126,-0.4789291673108065,9
58,1400,1,1,1,1,8200000000,1,کوی مهران,266,-0.3201365767102874,3
100,1389,2,1,1,1,11500000000,25,هروی,240,-0.09230372932693394,14
60,1386,2,0,1,1,6200000000,14,شهرک پرواز,169,-0.45821709027595614,17
263,1400,3,1,1,1,55000000000,3,فرمانیه,196,2.910947440726362,3
41,1382,1,0,1,1,2530000000,2,جیحون,76,-0.7115948326689583,21
49,1386,1,0,0,1,2020000000,44,مشیریه,216,-0.7468053636282038,17
60,1400,2,0,1,1,1470000000,1,شهر زیبا,148,-0.7847775048587627,3
63,1387,1,1,0,1,4700000000,2,حشمتیه,80,-0.5617774754502077,16
113,1403,2,1,1,1,10396000000,1111,دریاچه شهدای خلیج فارس,105,-0.1685241728151831,0
95,1395,2,1,1,1,6840000000,1,تهران‌سر,56,-0.41403132593494213,8
70,1382,2,1,1,1,7150000000,35,جنت‌آباد جنوبی,68,-0.39262884633226347,21
135,1389,3,1,1,1,18900000000,14,آسمان,5,0.41859417086604045,14
63,1386,2,0,1,1,5300000000,34,پونک,254,-0.520353321380507,17
56,1383,1,0,0,1,3250000000,24,نارمک جنوبی,228,-0.6618858477853176,20
92,1403,2,1,1,1,14400000000,3,شهرآرا,149,0.10791301534328576,0
110,1389,3,0,1,1,12500000000,14,پونک,254,-0.023263472544099554,14
47,1386,1,0,0,0,2300000000,2,نازی‌آباد,229,-0.7274740917290102,17
92,1385,2,1,1,1,10500000000,45,تهرانپارس غربی,55,-0.1613439861097683,18
75,1389,2,1,1,1,7500000000,25,پونک,254,-0.3684647564582714,14
155,1403,3,1,1,1,24750000000,5,شهرآرا,149,0.8224796730456216,0
74,1395,2,1,1,1,4450000000,24,جی,75,-0.5790375396459163,8
90,1402,2,1,1,1,18800000000,36,یوسف‌آباد,276,0.41169014518775704,1
60,1391,2,0,1,1,5450000000,3,پونک,254,-0.5099972828630819,12
80,1388,2,1,1,1,7600000000,15,شهر زیبا,148,-0.361560730779988,15
66,1391,2,0,1,1,3650000000,33,جیحون,76,-0.6342697450721838,12
95,1400,2,1,1,1,18000000000,25,گیشا (کوی نصر),274,0.35645793976148954,3
103,1397,2,1,1,1,11500000000,35,شهران جنوبی,150,-0.09230372932693394,6
140,1403,3,1,1,1,1100000000,1719,چیتگر,257,-0.8103223998684115,0
130,1392,3,1,1,1,17800000000,45,یوسف‌آباد,276,0.34264988840492266,11
60,1398,2,1,1,1,2500000000,13,اندیشه (شهر زیبا),33,-0.7136660403724433,5
110,1390,2,1,1,1,11000000000,2,شهران جنوبی,150,-0.1268238577183511,13
80,1402,2,1,0,1,2340000000,1,مبارک‌آباد بهشتی,208,-0.7247124814576968,1
92,1403,2,1,1,1,4550000000,2,کوی فردوس,265,-0.5721335139676329,0
50,1399,1,1,0,1,3650000000,14,شکوفه,178,-0.6342697450721838,4
60,1401,1,1,1,1,2400000000,44,اندیشه (شهر زیبا),33,-0.7205700660507268,2
96,1403,2,1,1,1,17280000000,46,تهرانپارس غربی,55,0.30674895487784876,0
120,1402,2,0,1,1,1050000000,12,شریف‌آباد,144,-0.8137744127075532,1
78,1396,2,1,1,1,9450000000,2,سازمان برنامه,121,-0.2338362557317444,7
91,1398,2,1,1,1,14800000000,1,سعادت‌آباد,127,0.1355291180564195,5
151,1402,3,1,1,1,42800000000,3,سعادت‌آباد,127,2.0686563079757825,1
250,1403,3,1,1,1,87000000000,46,دروس,102,5.120235657777061,0
65,1391,2,1,1,1,3900000000,2,بریانک,43,-0.6170096808764752,12
98,1370,2,0,0,1,10500000000,1,سیدخندان,135,-0.1613439861097683,33
61,1392,1,1,0,1,3650000000,24,میدان حر,222,-0.6342697450721838,11
38,1383,1,0,0,1,1850000000,2,جیحون,76,-0.7585422072812857,20
53,1385,1,0,1,1,3200000000,13,سبلان,122,-0.6653378606244593,18
165,1402,3,1,1,1,37500000000,55,دروس,102,1.70274294702676,1
104,1398,2,1,1,1,12100000000,35,جنت‌آباد مرکزی,70,-0.05087957525723331,5
66,1388,2,0,1,1,1870000000,12,طرشت,186,-0.757161402145629,15
108,1401,3,1,1,0,5250000000,35,هفت چنار,242,-0.5238053342196488,2
155,1402,3,1,1,1,23000000000,36,تهرانپارس غربی,55,0.7016592236756615,1
70,1396,1,1,0,1,5750000000,15,شمس‌آباد,145,-0.4892852058282316,7
100,1403,2,1,1,1,1300000000,1522,سرو آزاد,126,-0.7965143485118445,0
135,1399,3,1,1,1,23500000000,3,یوسف‌آباد,276,0.7361793520670786,4
62,1395,2,1,1,1,3650000000,44,هفت چنار,242,-0.6342697450721838,8
155,1389,3,1,1,1,22900000000,35,دزاشیب,106,0.694755197997378,14
140,1393,3,1,1,1,17000000000,35,تهرانپارس غربی,55,0.28741768297865516,10
50,1385,1,0,0,1,2550000000,24,سلیمانی,130,-0.7102140275333017,18
102,1393,2,1,1,1,12500000000,14,هفت حوض,241,-0.023263472544099554,10
42,1394,1,1,0,1,2840000000,1,هفت چنار,242,-0.6901923530662797,9
90,1403,2,1,1,1,13500000000,4,ارم,16,0.045776784238734824,0
95,1383,2,0,1,1,7800000000,14,ارم,16,-0.34775267942342114,20
120,1392,2,1,1,1,31000000000,46,ولنجک,247,1.2539812779383366,11
85,1403,2,1,1,1,6250000000,35,هاشمی,239,-0.45476507743681444,0
58,1403,1,1,1,1,7000000000,46,شهران جنوبی,150,-0.40298488484968864,0
70,1400,2,1,1,1,1700000000,2,اندیشه (شهر زیبا),33,-0.7688982457987108,3
44,1395,1,1,1,1,2750000000,44,شیوا,181,-0.6964059761767347,8
150,1403,3,1,1,1,25500000000,25,هروی,240,0.8742598656327474,0
120,1400,2,1,1,1,17000000000,2,نیلوفر,238,0.28741768297865516,3
110,1397,2,1,1,1,11330000000,4,شهر زیبا,148,-0.10404057298001577,6
63,1392,1,1,1,1,8500000000,2,سهروردی,132,-0.29942449967543705,11
92,1397,2,1,1,1,11400000000,5,جنت‌آباد جنوبی,68,-0.09920775500521738,6
97,1398,2,1,1,1,10300000000,3,شهرک نفت (منطقه ۵),167,-0.1751520374663352,5
125,1403,3,1,1,1,15000000000,25,آبشار,0,0.1493371694129864,0
85,1389,2,1,1,1,10800000000,3,سوهانک,133,-0.140631909074918,14
115,1396,2,1,1,1,14650000000,55,مرزداران,214,0.12517307953899437,7
67,1398,1,1,1,1,6500000000,14,اندیشه (شهر زیبا),33,-0.43750501324110586,5
178,1397,3,1,1,1,48000000000,56,سعادت‌آباد,127,2.427665643246521,6
101,1387,2,1,1,1,13650000000,2,سهروردی,132,0.05613282275615998,16
60,1386,2,0,1,1,4450000000,4,آذربایجان,3,-0.5790375396459163,17
170,1398,3,1,1,1,33000000000,36,سعادت‌آباد,127,1.3920617915040054,5
98,1383,2,1,1,1,10200000000,2,جنت‌آباد مرکزی,70,-0.18205606314461864,20
69,1397,1,1,0,1,2990000000,55,فلاح,197,-0.6798363145488545,6
185,1402,3,1,1,1,65000000000,56,سعادت‌آباد,127,3.6013500085547054,1
115,1385,3,0,1,1,11330000000,14,پونک,254,-0.10404057298001577,18
100,1403,2,1,1,1,12500000000,55,جنت‌آباد شمالی,69,-0.023263472544099554,0
145,1400,3,1,1,1,22000000000,55,فاطمی,193,0.632618966892827,3
89,1403,2,1,1,1,2500000000,311,چیتگر,257,-0.7136660403724433,0
80,1389,2,1,1,1,8700000000,2,سازمان برنامه,121,-0.2856164483188702,14
137,1401,2,1,1,1,12000000000,716,دریاچه شهدای خلیج فارس,105,-0.057783600935516745,2
48,1378,1,0,0,1,2500000000,33,صفا,184,-0.7136660403724433,25
200,1387,4,1,1,1,26000000000,55,کوی مهران,266,0.9087799940241645,16
114,1402,2,1,1,0,6100000000,2,علی‌آباد,192,-0.4651211159542396,1
63,1393,1,1,1,1,5300000000,14,استخر,19,-0.520353321380507,10
230,1403,3,1,1,1,68000000000,46,پاسداران,250,3.808470778903209,0
80,1390,2,1,1,1,10200000000,25,مرزداران,214,-0.18205606314461864,13
110,1402,2,1,1,1,18500000000,55,شهرک ژاندارمری,170,0.3909780681529067,1
110,1388,3,0,1,1,7800000000,34,نارمک,227,-0.34775267942342114,15
50,1394,1,1,0,1,4300000000,24,زنجان,117,-0.5893935781633415,9
110,1400,2,1,1,1,17000000000,3,اباذر,9,0.28741768297865516,3
65,1390,2,0,0,1,3100000000,44,افسریه,21,-0.6722418863027427,13
110,1398,2,1,1,1,17000000000,6,هروی,240,0.28741768297865516,5
180,1392,3,1,1,1,29000000000,4,نیاوران,236,1.1159007643726677,11
52,1400,1,1,1,1,1380000000,2,پونک,254,-0.7909911279692179,3
54,1400,1,1,1,1,2100000000,25,یوسف‌آباد,276,-0.741282143085577,3
60,1387,1,1,1,1,6500000000,4,پونک,254,-0.43750501324110586,16
123,1401,3,1,1,1,6200000000,24,اندیشه (شهر زیبا),33,-0.45821709027595614,2
42,1381,1,0,1,1,3300000000,23,لشکر,206,-0.6584338349461758,22
110,1398,2,1,1,0,5390000000,2,شادآباد,137,-0.514139698270052,5
122,1397,3,1,1,1,23500000000,36,سعادت‌آباد,127,0.7361793520670786,6
108,1403,2,1,1,1,8300000000,15,دکتر هوشیار,112,-0.3132325510320039,0
85,1403,2,1,1,1,10850000000,35,سازمان برنامه,121,-0.13717989623577628,0
60,1400,1,0,1,1,1900000000,23,شهر زیبا,148,-0.755090194442144,3
80,1402,2,1,0,1,6400000000,55,آبشار,0,-0.44440903891938927,1
130,1385,3,1,1,1,16700000000,25,یوسف‌آباد,276,0.2667056059438048,18
152,1403,3,1,1,1,25000000000,35,اباذر,9,0.8397397372413302,0
126,1403,2,1,1,1,24900000000,26,پونک,254,0.8328357115630467,0
60,1399,2,1,1,1,1480000000,3,مهرآباد جنوبی,219,-0.7840871022909344,4
70,1385,2,0,1,1,5850000000,3,امیرآباد,31,-0.4823811801499482,18
77,1401,2,1,1,1,9850000000,25,عباس‌آباد,191,-0.20622015301861066,2
105,1403,2,1,1,1,16800000000,55,پاسداران,250,0.2736096316220883,0
44,1403,1,1,0,1,3100000000,14,دکتر هوشیار,112,-0.6722418863027427,0
101,1388,2,1,1,1,15500000000,2,قیطریه,205,0.18385729780440357,15
75,1403,2,1,0,1,4350000000,4,جیحون,76,-0.5859415653241997,0
112,1403,2,1,1,1,14600000000,24,جنت‌آباد جنوبی,68,0.12172106669985264,0
51,1376,1,0,0,1,2600000000,4,حشمتیه,80,-0.7067620146941599,27
130,1402,3,1,1,1,19350000000,45,جنت‌آباد جنوبی,68,0.44966228641831596,1
125,1403,2,1,1,1,15000000000,34,جنت‌آباد مرکزی,70,0.1493371694129864,0
64,1400,2,1,1,1,2200000000,24,جنت‌آباد شمالی,69,-0.7343781174072936,3
76,1403,2,1,1,1,3000000000,1,اندیشه (شهر زیبا),33,-0.6791459119810261,0
81,1394,2,1,1,1,8200000000,35,سازمان برنامه,121,-0.3201365767102874,9
165,1403,3,1,1,1,34000000000,3,مرزداران,214,1.4611020482868398,0
45,1397,1,0,1,1,1200000000,23,اکباتان,35,-0.8034183741901281,6
126,1397,3,1,1,0,9000000000,25,نازی‌آباد,229,-0.2649043712840199,6
75,1387,2,0,1,1,6000000000,44,کوی فردوس,265,-0.472025141632523,16
43,1380,1,0,0,0,3100000000,4,آذربایجان,3,-0.6722418863027427,23
58,1403,1,1,0,1,5800000000,44,آذربایجان,3,-0.4858331929890899,0
102,1402,2,1,1,1,12750000000,55,جنت‌آباد مرکزی,70,-0.00600340834839096,1
90,1385,2,0,1,1,9200000000,4,جنت‌آباد جنوبی,68,-0.251096319927453,18
125,1403,2,1,1,1,14300000000,24,جنت‌آباد جنوبی,68,0.10100898966500232,0
60,1390,2,1,1,1,2000000000,13,شهر زیبا,148,-0.7481861687638606,13
75,1394,2,0,1,1,3500000000,2,اندیشه (شهر زیبا),33,-0.644625783589609,9
107,1397,2,1,1,1,8450000000,716,دریاچه شهدای خلیج فارس,105,-0.3028765125145788,6
54,1393,1,1,0,1,4150000000,1,تهرانپارس شرقی,54,-0.5997496166807667,10
185,1384,3,1,1,1,18200000000,35,کوی فردوس,265,0.3702659911180564,19
107,1389,2,1,1,1,10800000000,3,کوی فردوس,265,-0.140631909074918,14
98,1400,2,1,1,1,5950000000,1,استاد معین,18,-0.4754771544716647,3
60,1379,2,1,1,1,7000000000,55,کوی فردوس,265,-0.40298488484968864,24
80,1400,2,1,1,1,10600000000,5,ازگل,17,-0.15443996043148486,3
140,1388,3,1,1,1,17500000000,66,اراج,14,0.3219378113700723,15
98,1400,2,1,1,1,7600000000,15,سلسبیل,129,-0.361560730779988,3
83,1403,2,1,1,1,1245000000,918,چیتگر,257,-0.8003115626349004,0
135,1399,2,1,1,1,19500000000,55,تهرانپارس غربی,55,0.4600183249357411,4
87,1400,2,1,1,1,8000000000,15,آبشار تهران,1,-0.33394462806685427,3
128,1385,3,0,0,1,6500000000,34,نازی‌آباد,229,-0.43750501324110586,18
45,1382,1,0,1,0,2130000000,2,گمرک,273,-0.739210935382092,21
112,1386,2,1,1,1,15500000000,5,پرواز,252,0.18385729780440357,17
68,1402,2,1,1,1,9300000000,5,جنت‌آباد مرکزی,70,-0.24419229424916958,1
63,1386,2,0,0,1,4630000000,34,نارمک,227,-0.5666102934250061,17
140,1390,3,1,1,1,25000000000,56,نیاوران,236,0.8397397372413302,13
178,1403,3,1,0,0,9000000000,328,چیتگر,257,-0.2649043712840199,0
125,1403,3,1,1,1,7400000000,35,افسریه,21,-0.3753687821365549,0
62,1397,1,0,1,1,1900000000,13,شهر زیبا,148,-0.755090194442144,6
124,1399,2,1,1,1,22750000000,4,میرداماد,224,0.6843991594799528,4
85,1403,2,1,1,1,5000000000,35,افسریه,21,-0.5410653984153574,0
97,1396,2,1,1,1,6111000000,25,فلاح,197,-0.4643616731296284,7
62,1383,1,0,1,0,2600000000,44,شهرک ولیعصر,168,-0.7067620146941599,20
113,1403,2,1,1,1,12330000000,4,جنت‌آباد جنوبی,68,-0.0350003161971814,0
112,1375,2,1,1,0,13500000000,15,جردن,62,0.045776784238734824,28
135,1403,3,1,1,1,13800000000,25,استاد معین,18,0.06648886127358514,0
68,1388,1,0,0,1,3900000000,24,نازی‌آباد,229,-0.6170096808764752,15
70,1393,1,1,1,1,11500000000,15,یوسف‌آباد,276,-0.09230372932693394,10
73,1402,1,1,1,1,7300000000,12,چیتگر,257,-0.38227280781483836,1
136,1389,3,1,1,1,20900000000,2,دریا,103,0.5566746844317092,14
270,1392,4,1,1,1,71000000000,910,اقدسیه,22,4.015591549251711,11
220,1394,3,1,1,1,61000000000,3,اقدسیه,22,3.325188981423368,9
110,1393,2,1,1,1,12900000000,24,تهرانپارس غربی,55,0.004352630169034197,10
72,1399,2,1,1,1,7450000000,4,سازمان برنامه,121,-0.3719167692974132,4
82,1393,2,1,1,1,13000000000,3,گیشا (کوی نصر),274,0.011256655847317635,10
88,1393,2,1,1,1,13650000000,25,گیشا (کوی نصر),274,0.05613282275615998,10
70,1380,1,0,1,1,3530000000,34,مهرآباد جنوبی,219,-0.642554575886124,23
68,1391,2,1,1,1,8400000000,2,اباذر,9,-0.3063285253537205,12
105,1402,2,1,1,1,5650000000,37,دیلمان,113,-0.49618923150651506,1
225,1381,3,1,1,1,45000000000,3,زعفرانیه,115,2.2205448728980177,22
58,1383,1,0,1,1,3000000000,24,جیحون,76,-0.6791459119810261,20
68,1395,1,1,0,1,2940000000,4,فلاح,197,-0.6832883273879963,8
82,1403,2,1,1,0,5750000000,15,استاد معین,18,-0.4892852058282316,0
53,1394,1,0,1,1,2500000000,2,فلاح,197,-0.7136660403724433,9
